ACRES,SQMILES,SE_PERCENT,FIPS,COUNTY,CODE,MEANING
22510.45113,34,43.89372515,37027,NC,0012,"Rights-of-way (improved road, railway, power line)"
239691.9671988865,360,15.05024185,37027,NC,0020,Forest
74026.53379,111,28.03892646,37029,NC,0002,Cropland
5683.031894,9,102.8616975,37029,NC,0011,"Cultural (business, residential, other intense human activity)"
4516.159577,7,61.18566332,37029,NC,0012,"Rights-of-way (improved road, railway, power line)"
1469.277518,2,101.3668512,37029,NC,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
78447.29408,118,26.34372693,37029,NC,0020,Forest
1540.306296,2,98.73280574,37029,NC,0022,Noncensus water
37112.54078,56,39.99088018,37029,NC,0023,Census water
51441.52539,77,33.92281944,37031,NC,0002,Cropland
5683.031894,9,102.8616975,37031,NC,0010,Developed
30696.67289,46,43.14727219,37031,NC,0011,"Cultural (business, residential, other intense human activity)"
22740.26016,34,46.99940347,37031,NC,0012,"Rights-of-way (improved road, railway, power line)"
27251.86005,41,45.90095914,37031,NC,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
5830.151066,9,101.6557867,37031,NC,0016,Nonvegetated
23970.52209,36,49.19287198,37031,NC,0017,Wetland
181850.2785047708,273,17.29383869,37031,NC,0020,Forest
555522.1343842164,833,9.313466078,37031,NC,0023,Census water
3800.864483,6,70.16414729,37033,NC,0002,Cropland
14355.12041,22,55.41509425,37033,NC,0003,Pasture (improved through cultural practices)
6657.535194,10,59.77894975,37033,NC,0004,Idle farmland
4958.126794,7,96.38395582,37033,NC,0007,Maintained wildlife opening
12813.04792,19,69.20904031,37033,NC,0010,Developed
30156.9194,45,43.35685498,37033,NC,0011,"Cultural (business, residential, other intense human activity)"
10917.26113,16,66.05291526,37033,NC,0012,"Rights-of-way (improved road, railway, power line)"
192593.5668721657,289,16.76472406,37033,NC,0020,Forest
2594.428775,4,71.61159444,37033,NC,0022,Noncensus water
4784.68732,7,114.860787,37033,NC,0023,Census water
50780.98185,76,33.77691739,37035,NC,0002,Cropland
15016.87065,23,50.84166728,37035,NC,0003,Pasture (improved through cultural practices)
6610.835725,10,96.38395582,37035,NC,0004,Idle farmland
87958.52102,132,25.04745054,37035,NC,0011,"Cultural (business, residential, other intense human activity)"
3372.762989,5,91.77345093,37035,NC,0012,"Rights-of-way (improved road, railway, power line)"
81318.55981,122,24.3085357,37035,NC,0020,Forest
6202.212191,9,99.44026676,37035,NC,0022,Noncensus water
14354.06196,22,64.67724845,37035,NC,0023,Census water
20962.50044,31,52.47189132,37037,NC,0002,Cropland
37571.72277,56,39.04929809,37037,NC,0003,Pasture (improved through cultural practices)
12000.58368,18,65.38222402,37037,NC,0004,Idle farmland
14740.26539,22,61.03892928,37037,NC,0010,Developed
72767.56833,109,27.14563944,37037,NC,0011,"Cultural (business, residential, other intense human activity)"
20969.40557,31,45.00030477,37037,NC,0012,"Rights-of-way (improved road, railway, power line)"
252732.5176893734,379,14.52640874,37037,NC,0020,Forest
1550.553048,2,99.44026676,37037,NC,0022,Noncensus water
25695.34269,39,46.09072525,37037,NC,0023,Census water
6157.366258,9,99.297133,37039,NC,0003,Pasture (improved through cultural practices)
21470.51359,32,46.33730495,37039,NC,0011,"Cultural (business, residential, other intense human activity)"
20666.04909,31,42.80926353,37039,NC,0012,"Rights-of-way (improved road, railway, power line)"
255670.8487355628,384,14.3554609,37039,NC,0020,Forest
5903.167388,9,101.7641586,37039,NC,0022,Noncensus water
5259.637979,8,114.757711,37039,NC,0023,Census water
46984.32359,70,34.29185723,37041,NC,0002,Cropland
5683.031894,9,102.8616975,37041,NC,0011,"Cultural (business, residential, other intense human activity)"
1325.129206,2,101.6557867,37041,NC,0012,"Rights-of-way (improved road, railway, power line)"
51569.52874,77,32.62366738,37041,NC,0020,Forest
37112.54078,56,39.99088018,37041,NC,0023,Census water
5903.167388,9,101.7641586,37043,NC,0001,Agricultural land
11806.33478,18,71.60796334,37043,NC,0003,Pasture (improved through cultural practices)
7130.436764,11,84.34626788,37043,NC,0011,"Cultural (business, residential, other intense human activity)"
3184.411254,5,96.05408288,37043,NC,0012,"Rights-of-way (improved road, railway, power line)"
87368.59574,131,24.954625,37043,NC,0020,Forest
6367.948657,10,98.04818482,37043,NC,0022,Noncensus water
6798.979544,10,91.57808144,37043,NC,0023,Census water
13452.77974,20,60.60216457,37045,NC,0001,Agricultural land
32416.37532,49,40.91097165,37045,NC,0002,Cropland
46765.248,70,35.0598852,37045,NC,0003,Pasture (improved through cultural practices)
4834.319896,7,89.99257831,37045,NC,0004,Idle farmland
9798.243038,15,78.152107,37045,NC,0010,Developed
40065.81686,60,37.67253813,37045,NC,0011,"Cultural (business, residential, other intense human activity)"
17386.00437,26,51.24502454,37045,NC,0012,"Rights-of-way (improved road, railway, power line)"
140511.8458263697,211,19.31243335,37045,NC,0020,Forest
4323.55487,6,102.0719024,37047,NC,0001,Agricultural land
139328.7163402982,209,19.49172934,37047,NC,0002,Cropland
5764.739827,9,102.0719024,37047,NC,0003,Pasture (improved through cultural practices)
9827.589707,15,69.46226023,37047,NC,0004,Idle farmland
5303.202425,8,96.38088821,37047,NC,0010,Developed
49230.10939,74,32.67394227,37047,NC,0011,"Cultural (business, residential, other intense human activity)"
11558.3014,17,51.99586142,37047,NC,0012,"Rights-of-way (improved road, railway, power line)"
369646.9913773241,554,11.83094597,37047,NC,0020,Forest
9816.480288,15,71.33638155,37047,NC,0023,Census water
88153.31126,132,25.30553943,37049,NC,0002,Cropland
72779.22319,109,27.40421968,37049,NC,0011,"Cultural (business, residential, other intense human activity)"
7306.620841,11,56.77165512,37049,NC,0012,"Rights-of-way (improved road, railway, power line)"
2020.099385,3,98.73280574,37049,NC,0017,Wetland
286530.8233641668,430,13.68459071,37049,NC,0020,Forest
31882.26352,48,42.53713837,37049,NC,0023,Census water
6473.564651,10,96.38088821,37051,NC,0001,Agricultural land
39712.7412,60,34.99684843,37051,NC,0002,Cropland
12238.30448,18,70.07716138,37051,NC,0004,Idle farmland
84788.72982,127,25.7120707,37051,NC,0011,"Cultural (business, residential, other intense human activity)"
44975.19299,67,32.9388934,37051,NC,0012,"Rights-of-way (improved road, railway, power line)"
240053.9980958928,360,14.84753009,37051,NC,0020,Forest
63342.8647,95,30.63661159,37053,NC,0002,Cropland
5683.031894,9,102.8616975,37053,NC,0004,Idle farmland
4407.832554,7,101.3668512,37053,NC,0007,Maintained wildlife opening
11560.14197,17,72.20006038,37053,NC,0010,Developed
12777.66922,19,65.55933456,37053,NC,0011,"Cultural (business, residential, other intense human activity)"
2591.817954,4,69.90476046,37053,NC,0012,"Rights-of-way (improved road, railway, power line)"
11707.26114,18,71.77917261,37053,NC,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
1469.277518,2,101.3668512,37053,NC,0017,Wetland
39772.20442,60,35.47638871,37053,NC,0020,Forest
5830.151066,9,101.6557867,37053,NC,0022,Noncensus water
190201.7715126799,285,17.07503837,37053,NC,0023,Census water
30452.89419,46,43.39690839,37055,NC,0011,"Cultural (business, residential, other intense human activity)"
6161.225185,9,98.73280574,37055,NC,0012,"Rights-of-way (improved road, railway, power line)"
28917.55104,43,45.42310378,37055,NC,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
21021.34622,32,51.6915136,37055,NC,0017,Wetland
153718.4747882158,231,19.07300255,37055,NC,0020,Forest
2661.630796,4,70.59803781,37055,NC,0022,Noncensus water
752759.2154779882,"1,129",7.634487258,37055,NC,0023,Census water
6610.835725,10,96.38395582,37057,NC,0001,Agricultural land
22736.32887,34,50.73063047,37057,NC,0002,Cropland
10873.8942,16,75.0711357,37057,NC,0003,Pasture (improved through cultural practices)
11367.16127,17,63.15386034,37057,NC,0004,Idle farmland
5436.947099,8,106.3601765,37057,NC,0010,Developed
106781.7250116293,160,22.09671676,37057,NC,0011,"Cultural (business, residential, other intense human activity)"
15618.43873,23,52.30182724,37057,NC,0012,"Rights-of-way (improved road, railway, power line)"
183234.8693902314,275,16.76478743,37057,NC,0020,Forest
1999.698648,3,99.44026676,37057,NC,0022,Noncensus water
10221.63442,15,78.04690058,37057,NC,0023,Census water
19300.98002,29,55.5273458,37059,NC,0002,Cropland
30706.40137,46,44.62367438,37059,NC,0003,Pasture (improved through cultural practices)
5575.246984,8,73.22126475,37059,NC,0004,Idle farmland
10555.96668,16,63.01107111,37059,NC,0011,"Cultural (business, residential, other intense human activity)"
7037.712195,11,88.4153787,37059,NC,0012,"Rights-of-way (improved road, railway, power line)"
72864.65334,109,27.12904745,37059,NC,0020,Forest
1550.553048,2,99.44026676,37059,NC,0023,Census water
17294.21948,26,58.73833885,37061,NC,0001,Agricultural land
142462.9175725642,214,19.53371603,37061,NC,0002,Cropland
19512.1641,29,49.03988241,37061,NC,0003,Pasture (improved through cultural practices)
1429.152728,2,102.4903313,37061,NC,0004,Idle farmland
6473.564651,10,96.38088821,37061,NC,0010,Developed
46477.58009,70,34.81255276,37061,NC,0011,"Cultural (business, residential, other intense human activity)"
15687.34384,24,56.99839804,37061,NC,0012,"Rights-of-way (improved road, railway, power line)"
268990.3062803511,403,13.97834279,37061,NC,0020,Forest
122.0324931,0,102.4903313,37061,NC,0023,Census water
5436.947099,8,106.3601765,37063,NC,0001,Agricultural land
5436.947099,8,106.3601765,37063,NC,0002,Cropland
11568.96252,17,68.75305479,37063,NC,0010,Developed
59692.43172,90,30.6220319,37063,NC,0011,"Cultural (business, residential, other intense human activity)"
19639.07861,29,49.15108556,37063,NC,0012,"Rights-of-way (improved road, railway, power line)"
87707.39832,132,24.55381723,37063,NC,0020,Forest
1003.604763,2,99.44026676,37063,NC,0022,Noncensus water
14354.06196,22,64.67724845,37063,NC,0023,Census water
4407.832554,7,101.3668512,37065,NC,0001,Agricultural land
85828.14649,129,24.7945731,37065,NC,0002,Cropland
5683.031894,9,102.8616975,37065,NC,0003,Pasture (improved through cultural practices)
18568.21282,28,53.60748503,37065,NC,0011,"Cultural (business, residential, other intense human activity)"
17264.72799,26,47.03943271,37065,NC,0012,"Rights-of-way (improved road, railway, power line)"
169915.8115514728,255,17.34163324,37065,NC,0020,Forest
6185.423464,9,98.54417788,37065,NC,0023,Census water
12424.44725,19,66.86410925,37067,NC,0002,Cropland
5436.947099,8,106.3601765,37067,NC,0003,Pasture (improved through cultural practices)
6202.212191,9,78.59194763,37067,NC,0004,Idle farmland
6610.835725,10,96.38395582,37067,NC,0010,Developed
79726.03322,120,26.73087725,37067,NC,0011,"Cultural (business, residential, other intense human activity)"
32921.97723,49,41.28985839,37067,NC,0012,"Rights-of-way (improved road, railway, power line)"
105410.6958416483,158,22.60920056,37067,NC,0020,Forest
6202.212191,9,99.44026676,37067,NC,0023,Census water
6987.500147,10,85.64973148,37069,NC,0001,Agricultural land
56026.62221,84,32.52770635,37069,NC,0002,Cropland
5436.947099,8,106.3601765,37069,NC,0003,Pasture (improved through cultural practices)
54336.66081,82,32.13924048,37069,NC,0011,"Cultural (business, residential, other intense human activity)"
4824.632639,7,74.41282506,37069,NC,0012,"Rights-of-way (improved road, railway, power line)"
184673.4377371212,277,17.51076533,37069,NC,0020,Forest
15142.60999,23,60.3686686,37071,NC,0002,Cropland
13598.33587,20,64.28501229,37071,NC,0003,Pasture (improved through cultural practices)
6610.835725,10,96.38395582,37071,NC,0007,Maintained wildlife opening
12813.04792,19,69.20904031,37071,NC,0010,Developed
87075.4315,131,25.5965249,37071,NC,0011,"Cultural (business, residential, other intense human activity)"
1550.553048,2,99.44026676,37071,NC,0012,"Rights-of-way (improved road, railway, power line)"
96857.36381,145,23.80059058,37071,NC,0020,Forest
4784.68732,7,114.860787,37071,NC,0023,Census water
5830.151066,9,101.6557867,37073,NC,0001,Agricultural land
56043.43612,84,32.25560708,37073,NC,0002,Cropland
988.8643197,1,98.73280574,37073,NC,0011,"Cultural (business, residential, other intense human activity)"
13459.59977,20,56.01369659,37073,NC,0012,"Rights-of-way (improved road, railway, power line)"
138637.6451,208,20.04693343,37073,NC,0020,Forest
5403.875597,8,56.67238894,37075,NC,0012,"Rights-of-way (improved road, railway, power line)"
164064.4865655843,246,18.17942344,37075,NC,0020,Forest
1214.335951,2,96.80721618,37075,NC,0022,Noncensus water
10519.27596,16,75.12655672,37075,NC,0023,Census water
43431.54146,65,35.30506922,37077,NC,0002,Cropland
5436.947099,8,106.3601765,37077,NC,0003,Pasture (improved through cultural practices)
5436.947099,8,106.3601765,37077,NC,0010,Developed
46170.98183,69,35.50892603,37077,NC,0011,"Cultural (business, residential, other intense human activity)"
30395.54951,46,41.05639006,37077,NC,0012,"Rights-of-way (improved road, railway, power line)"
230261.9443686184,345,15.61699311,37077,NC,0020,Forest
6667.139408,10,95.57368722,37077,NC,0022,Noncensus water
4855.173489,7,96.38088821,37079,NC,0001,Agricultural land
66787.07005,100,29.15759899,37079,NC,0002,Cropland
16681.39102,25,48.31225185,37079,NC,0011,"Cultural (business, residential, other intense human activity)"
29118.99587,44,44.4096833,37079,NC,0012,"Rights-of-way (improved road, railway, power line)"
57051.70938,86,28.63703697,37079,NC,0020,Forest
3414.940058,5,71.30424966,37079,NC,0022,Noncensus water
12106.57253,18,63.098979,37081,NC,0002,Cropland
41171.67204,62,38.50414466,37081,NC,0003,Pasture (improved through cultural practices)
5436.947099,8,106.3601765,37081,NC,0004,Idle farmland
13221.67145,20,68.05822839,37081,NC,0010,Developed
136277.3598945101,204,20.31303877,37081,NC,0011,"Cultural (business, residential, other intense human activity)"
54419.994,82,29.7874276,37081,NC,0012,"Rights-of-way (improved road, railway, power line)"
172449.0796434178,259,17.3243592,37081,NC,0020,Forest
4784.68732,7,114.860787,37081,NC,0023,Census water
6321.883497,9,86.12180062,37083,NC,0001,Agricultural land
112755.0436622148,169,21.70472816,37083,NC,0002,Cropland
11366.06379,17,72.61829264,37083,NC,0003,Pasture (improved through cultural practices)
4372.613299,7,101.6557867,37083,NC,0004,Idle farmland
5830.151066,9,101.6557867,37083,NC,0010,Developed
20746.40409,31,50.54847508,37083,NC,0011,"Cultural (business, residential, other intense human activity)"
11250.25103,17,47.05492335,37083,NC,0012,"Rights-of-way (improved road, railway, power line)"
291502.7223360743,437,13.24812666,37083,NC,0020,Forest
6185.423464,9,98.54417788,37083,NC,0022,Noncensus water
1540.306296,2,98.73280574,37083,NC,0023,Census water
70600.23288,106,27.3052733,37085,NC,0002,Cropland
24972.64721,37,49.00829877,37085,NC,0003,Pasture (improved through cultural practices)
5764.739827,9,102.0719024,37085,NC,0004,Idle farmland
6260.778077,9,97.95528172,37085,NC,0010,Developed
52328.59054,78,31.66450785,37085,NC,0011,"Cultural (business, residential, other intense human activity)"
12508.58039,19,66.79644542,37085,NC,0012,"Rights-of-way (improved road, railway, power line)"
208670.5743340552,313,15.99554543,37085,NC,0020,Forest
2390.302462,4,97.95528172,37085,NC,0022,Noncensus water
8109.514712,12,80.01272735,37085,NC,0023,Census water
18105.01444,27,54.16075423,37087,NC,0003,Pasture (improved through cultural practices)
2951.583694,4,101.7641586,37087,NC,0004,Idle farmland
5903.167388,9,101.7641586,37087,NC,0010,Developed
20038.26437,30,49.66600671,37087,NC,0011,"Cultural (business, residential, other intense human activity)"
27107.59582,41,37.95940363,37087,NC,0012,"Rights-of-way (improved road, railway, power line)"
278950.8668662978,418,13.71561354,37087,NC,0020,Forest
1591.987164,2,98.04818482,37087,NC,0023,Census water
9778.850676,15,74.69310945,37089,NC,0001,Agricultural land
16054.4254,24,60.88554665,37089,NC,0002,Cropland
59463.98111,89,30.54809385,37089,NC,0011,"Cultural (business, residential, other intense human activity)"
7159.296493,11,68.34945999,37089,NC,0012,"Rights-of-way (improved road, railway, power line)"
146263.2962275225,219,19.39061941,37089,NC,0020,Forest
50132.60374,75,33.16740623,37091,NC,0002,Cropland
1672.274845,3,90.52656512,37091,NC,0012,"Rights-of-way (improved road, railway, power line)"
160911.6620755266,241,18.54904169,37091,NC,0020,Forest
3042.29992,5,69.97353496,37091,NC,0022,Noncensus water
7623.318021,11,83.29158572,37093,NC,0001,Agricultural land
22625.05359,34,47.23152574,37093,NC,0002,Cropland
23035.424,35,49.77761816,37093,NC,0011,"Cultural (business, residential, other intense human activity)"
13448.11788,20,53.71536441,37093,NC,0012,"Rights-of-way (improved road, railway, power line)"
173670.4691,261,17.78361522,37093,NC,0020,Forest
6161.225185,9,98.73280574,37095,NC,0001,Agricultural land
51588.64456,77,33.91083751,37095,NC,0002,Cropland
5683.031894,9,102.8616975,37095,NC,0004,Idle farmland
6161.225185,9,98.73280574,37095,NC,0007,Maintained wildlife opening
5830.151066,9,101.6557867,37095,NC,0011,"Cultural (business, residential, other intense human activity)"
7916.017946,12,51.63875413,37095,NC,0012,"Rights-of-way (improved road, railway, power line)"
35535.24501,53,38.95596578,37095,NC,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
17537.4122,26,58.53373382,37095,NC,0017,Wetland
5830.151066,9,101.6557867,37095,NC,0018,Beach
222811.1682556969,334,15.67916321,37095,NC,0020,Forest
542307.6985359151,813,9.476288861,37095,NC,0023,Census water
6610.835725,10,96.38395582,37097,NC,0001,Agricultural land
78660.32044,118,26.81524098,37097,NC,0002,Cropland
42199.91783,63,35.73442378,37097,NC,0003,Pasture (improved through cultural practices)
2184.586593,3,99.44026676,37097,NC,0010,Developed
96904.49081,145,23.71542528,37097,NC,0011,"Cultural (business, residential, other intense human activity)"
22093.3092,33,47.0153501,37097,NC,0012,"Rights-of-way (improved road, railway, power line)"
118643.8278854345,178,19.94715187,37097,NC,0020,Forest
1557.046764,2,99.44026676,37097,NC,0022,Noncensus water
19138.74928,29,55.28937263,37097,NC,0023,Census water
5903.167388,9,101.7641586,37099,NC,0002,Cropland
6367.948657,10,98.04818482,37099,NC,0003,Pasture (improved through cultural practices)
6367.948657,10,98.04818482,37099,NC,0010,Developed
21166.05558,32,50.6528213,37099,NC,0011,"Cultural (business, residential, other intense human activity)"
13404.90605,20,38.51934828,37099,NC,0012,"Rights-of-way (improved road, railway, power line)"
276612.7680881213,415,13.96857167,37099,NC,0020,Forest
1797.00887,3,86.211211,37099,NC,0022,Noncensus water
121712.0397,183,21.33651396,37101,NC,0002,Cropland
19139.98166,29,53.98635649,37101,NC,0003,Pasture (improved through cultural practices)
5764.739827,9,102.0719024,37101,NC,0010,Developed
92984.0615,139,23.74251294,37101,NC,0011,"Cultural (business, residential, other intense human activity)"
11895.76306,18,44.77813824,37101,NC,0012,"Rights-of-way (improved road, railway, power line)"
739.1474598,1,97.95528172,37101,NC,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
228990.6703377119,343,15.00895827,37101,NC,0020,Forest
1565.194519,2,97.95528172,37101,NC,0022,Noncensus water
40106.36989,60,36.62490169,37103,NC,0002,Cropland
6237.279525,9,96.80721618,37103,NC,0007,Maintained wildlife opening
7322.132659,11,86.03506713,37103,NC,0011,"Cultural (business, residential, other intense human activity)"
2814.950912,4,70.94412221,37103,NC,0012,"Rights-of-way (improved road, railway, power line)"
222169.9826109427,333,15.89438094,37103,NC,0020,Forest
23222.7875,35,45.75996658,37105,NC,0002,Cropland
1429.152728,2,102.4903313,37105,NC,0003,Pasture (improved through cultural practices)
11328.73814,17,68.71327048,37105,NC,0004,Idle farmland
12681.14609,19,61.98590741,37105,NC,0011,"Cultural (business, residential, other intense human activity)"
12232.11267,18,58.54470795,37105,NC,0012,"Rights-of-way (improved road, railway, power line)"
97353.33425,146,22.80570977,37105,NC,0020,Forest
4287.458184,6,102.4903313,37105,NC,0022,Noncensus water
61101.87576,92,30.25748384,37107,NC,0002,Cropland
7193.892555,11,84.29022536,37107,NC,0003,Pasture (improved through cultural practices)
36453.99795,55,40.54995428,37107,NC,0011,"Cultural (business, residential, other intense human activity)"
6260.778077,9,97.95528172,37107,NC,0012,"Rights-of-way (improved road, railway, power line)"
131377.3312171037,197,20.85185737,37107,NC,0020,Forest
10873.8942,16,75.0711357,37109,NC,0002,Cropland
35014.27083,53,41.70855467,37109,NC,0003,Pasture (improved through cultural practices)
2447.690637,4,99.44026676,37109,NC,0004,Idle farmland
54810.0462,82,32.43942614,37109,NC,0011,"Cultural (business, residential, other intense human activity)"
6293.91296,9,92.75021049,37109,NC,0012,"Rights-of-way (improved road, railway, power line)"
87649.76191,131,25.48038425,37109,NC,0020,Forest
34.73859048,0,99.44026676,37109,NC,0022,Noncensus water
7442.508953,11,83.2880497,37111,NC,0001,Agricultural land
25929.19858,39,46.38394245,37111,NC,0002,Cropland
5903.167388,9,101.7641586,37111,NC,0004,Idle farmland
11669.82886,18,61.83813538,37111,NC,0011,"Cultural (business, residential, other intense human activity)"
2361.896006,4,60.44751747,37111,NC,0012,"Rights-of-way (improved road, railway, power line)"
240699.1928048961,361,15.10255032,37111,NC,0020,Forest
4381.173244,7,114.757711,37111,NC,0023,Census water
729.1429975,1,99.297133,37113,NC,0003,Pasture (improved through cultural practices)
23254.64296,35,43.21341984,37113,NC,0011,"Cultural (business, residential, other intense human activity)"
13731.7781,21,42.25339008,37113,NC,0012,"Rights-of-way (improved road, railway, power line)"
284028.4449411203,426,13.18851446,37113,NC,0020,Forest
4948.187968,7,107.4281871,37115,NC,0001,Agricultural land
5351.475134,8,107.4281871,37115,NC,0002,Cropland
34012.19332,51,41.35657613,37115,NC,0003,Pasture (improved through cultural practices)
6830.082293,10,55.43093622,37115,NC,0011,"Cultural (business, residential, other intense human activity)"
9156.028662,14,46.16442325,37115,NC,0012,"Rights-of-way (improved road, railway, power line)"
211477.8853438451,317,15.98744158,37115,NC,0020,Forest
81900.05997,123,26.23133841,37117,NC,0002,Cropland
5683.031894,9,102.8616975,37117,NC,0011,"Cultural (business, residential, other intense human activity)"
15425.41112,23,44.65156832,37117,NC,0012,"Rights-of-way (improved road, railway, power line)"
221703.9341538635,333,15.59731607,37117,NC,0020,Forest
2973.843456,4,101.6557867,37117,NC,0022,Noncensus water
8538.053194,13,76.75753338,37119,NC,0003,Pasture (improved through cultural practices)
13221.67145,20,68.05822839,37119,NC,0010,Developed
178494.2122,268,18.11208503,37119,NC,0011,"Cultural (business, residential, other intense human activity)"
35418.5061,53,37.9055203,37119,NC,0012,"Rights-of-way (improved road, railway, power line)"
95479.60203,143,23.3204352,37119,NC,0020,Forest
1450.740847,2,99.44026676,37119,NC,0022,Noncensus water
19138.74928,29,55.28937263,37119,NC,0023,Census water
11931.05865,18,69.16253466,37121,NC,0003,Pasture (improved through cultural practices)
8402.325317,13,74.705174,37121,NC,0011,"Cultural (business, residential, other intense human activity)"
10106.25224,15,65.64154195,37121,NC,0012,"Rights-of-way (improved road, railway, power line)"
103937.1790890127,156,23.14121935,37121,NC,0020,Forest
6610.835725,10,96.38395582,37123,NC,0001,Agricultural land
5436.947099,8,106.3601765,37123,NC,0002,Cropland
23278.39363,35,50.50482789,37123,NC,0003,Pasture (improved through cultural practices)
4651.659143,7,99.44026676,37123,NC,0004,Idle farmland
14759.5712,22,59.7959977,37123,NC,0011,"Cultural (business, residential, other intense human activity)"
11472.15423,17,59.21099253,37123,NC,0012,"Rights-of-way (improved road, railway, power line)"
244349.4448287151,367,15.25088207,37123,NC,0020,Forest
11395.52305,17,73.83981593,37123,NC,0023,Census water
1429.152728,2,102.4903313,37125,NC,0001,Agricultural land
26851.94845,40,45.14851629,37125,NC,0002,Cropland
27109.09405,41,44.92625282,37125,NC,0003,Pasture (improved through cultural practices)
12238.33037,18,62.70805548,37125,NC,0010,Developed
55010.71301,83,30.01856848,37125,NC,0011,"Cultural (business, residential, other intense human activity)"
16037.18302,24,51.56344332,37125,NC,0012,"Rights-of-way (improved road, railway, power line)"
306304.6954001019,459,13.11999613,37125,NC,0020,Forest
4423.499975,7,74.74721734,37125,NC,0022,Noncensus water
6473.564651,10,96.38088821,37125,NC,0023,Census water
109800.1099447137,165,22.37899046,37127,NC,0002,Cropland
5753.191206,9,101.3668512,37127,NC,0003,Pasture (improved through cultural practices)
4407.832554,7,101.3668512,37127,NC,0004,Idle farmland
5683.031894,9,102.8616975,37127,NC,0010,Developed
36374.50029,55,37.44881223,37127,NC,0011,"Cultural (business, residential, other intense human activity)"
15833.80297,24,59.05035752,37127,NC,0012,"Rights-of-way (improved road, railway, power line)"
183045.4902308224,275,16.99736015,37127,NC,0020,Forest
812.9120509,1,98.73280574,37127,NC,0022,Noncensus water
4855.173489,7,96.38088821,37129,NC,0002,Cropland
58733.6351,88,31.18237439,37129,NC,0011,"Cultural (business, residential, other intense human activity)"
17729.42332,27,50.14768548,37129,NC,0012,"Rights-of-way (improved road, railway, power line)"
36218.2279,54,35.77509156,37129,NC,0020,Forest
6473.564651,10,96.38088821,37129,NC,0022,Noncensus water
98164.80288,147,21.8349591,37129,NC,0023,Census water
1457.537766,2,101.6557867,37131,NC,0001,Agricultural land
97298.06254,146,23.57528008,37131,NC,0002,Cropland
11366.06379,17,72.61829264,37131,NC,0003,Pasture (improved through cultural practices)
7140.56966,11,84.45427483,37131,NC,0011,"Cultural (business, residential, other intense human activity)"
13754.49746,21,52.24038548,37131,NC,0012,"Rights-of-way (improved road, railway, power line)"
242906.2361687637,364,14.86810151,37131,NC,0020,Forest
31097.71848,47,42.95246481,37133,NC,0002,Cropland
12238.30448,18,70.07716138,37133,NC,0010,Developed
45760.28467,69,33.86096706,37133,NC,0011,"Cultural (business, residential, other intense human activity)"
24306.84278,36,39.53622263,37133,NC,0012,"Rights-of-way (improved road, railway, power line)"
4287.458184,6,102.4903313,37133,NC,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
5764.739827,9,102.0719024,37133,NC,0018,Beach
348930.1244,523,12.3939439,37133,NC,0020,Forest
90770.14679,136,23.74515137,37133,NC,0023,Census water
42345.56066,64,37.9864305,37135,NC,0002,Cropland
23091.41643,35,47.14396394,37135,NC,0003,Pasture (improved through cultural practices)
11639.15929,17,72.63820383,37135,NC,0004,Idle farmland
6202.212191,9,99.44026676,37135,NC,0010,Developed
42464.53133,64,36.40279208,37135,NC,0011,"Cultural (business, residential, other intense human activity)"
10808.14863,16,62.15342298,37135,NC,0012,"Rights-of-way (improved road, railway, power line)"
128525.8751800728,193,20.70014812,37135,NC,0020,Forest
35935.51489,54,39.00790566,37137,NC,0002,Cropland
4407.832554,7,101.3668512,37137,NC,0011,"Cultural (business, residential, other intense human activity)"
11426.66201,17,56.78344016,37137,NC,0012,"Rights-of-way (improved road, railway, power line)"
8756.96635,13,71.72276776,37137,NC,0017,Wetland
153114.6000108391,230,18.79278151,37137,NC,0020,Forest
612.8944239,1,101.3668512,37137,NC,0022,Noncensus water
123206.0777063248,185,21.62564069,37137,NC,0023,Census water
85015.4923,128,26.14739379,37139,NC,0002,Cropland
21220.19678,32,51.56509478,37139,NC,0011,"Cultural (business, residential, other intense human activity)"
11366.06379,17,72.61829264,37139,NC,0012,"Rights-of-way (improved road, railway, power line)"
27032.37656,41,45.3262381,37139,NC,0020,Forest
43297.96425,65,36.97983347,37139,NC,0023,Census water
54470.55576,82,32.32666462,37141,NC,0002,Cropland
5764.739827,9,102.0719024,37141,NC,0003,Pasture (improved through cultural practices)
1565.194519,2,97.95528172,37141,NC,0004,Idle farmland
2601.132281,4,102.4903313,37141,NC,0007,Maintained wildlife opening
26567.44445,40,44.26498962,37141,NC,0011,"Cultural (business, residential, other intense human activity)"
26897.68879,40,33.19644432,37141,NC,0012,"Rights-of-way (improved road, railway, power line)"
5764.739827,9,102.0719024,37141,NC,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
433276.7742119758,650,11.00895403,37141,NC,0020,Forest
3806.06537,6,96.34163245,37141,NC,0022,Noncensus water
34357.68101,52,39.75666392,37141,NC,0023,Census water
80845.04731,121,26.34317262,37143,NC,0002,Cropland
9869.424338,15,73.26352113,37143,NC,0003,Pasture (improved through cultural practices)
